N,E,R,time
100,100,20,26
100,100,20,23
100,100,20,29
100,100,20,24
100,100,20,24
100,100,20,17
100,100,20,24
100,100,20,22
100,100,20,21
100,100,20,24
100,100,20,21
100,100,20,19
100,100,20,18
100,100,20,13
100,100,20,27
100,100,20,32
100,100,20,22
100,100,20,13
100,100,20,27
100,100,20,18
100,100,20,17
100,100,20,15
100,100,20,22
100,100,20,16
100,100,20,21
100,100,20,19
100,100,20,24
100,100,20,14
100,100,20,25
100,100,20,22
100,100,20,45
100,100,20,29
100,100,20,21
100,100,20,27
100,100,20,15
100,100,20,23
100,100,20,19
100,100,20,23
100,100,20,20
100,100,20,18
100,100,20,24
100,100,20,19
100,100,20,23
100,100,20,39
100,100,20,21
100,100,20,33
100,100,20,18
100,100,20,13
100,100,20,13
100,100,20,21
100,100,20,18
100,100,20,30
100,100,20,12
100,100,20,16
100,100,20,15
100,100,20,28
100,100,20,20
100,100,20,20
100,100,20,14
100,100,20,17
100,100,20,17
100,100,20,19
100,100,20,31
100,100,20,14
100,100,20,24
100,100,20,27
100,100,20,23
100,100,20,18
100,100,20,20
100,100,20,18
100,100,20,22
100,100,20,19
100,100,20,14
100,100,20,20
100,100,20,16
100,100,20,29
100,100,20,21
100,100,20,19
100,100,20,36
100,100,20,17
100,100,20,23
100,100,20,19
100,100,20,22
100,100,20,15
100,100,20,21
100,100,20,27
100,100,20,21
100,100,20,26
100,100,20,35
100,100,20,19
100,100,20,20
100,100,20,20
100,100,20,23
100,100,20,23
100,100,20,23
100,100,20,22
100,100,20,14
100,100,20,14
100,100,20,27
100,100,20,20
100,100,20,30
100,100,20,23
100,100,20,19
100,100,20,22
100,100,20,24
100,100,20,19
100,100,20,19
100,100,20,23
100,100,20,21
100,100,20,35
100,100,20,19
100,100,20,24
100,100,20,20
100,100,20,18
100,100,20,22
100,100,20,17
100,100,20,28
100,100,20,17
100,100,20,15
100,100,20,27
100,100,20,24
100,100,20,20
100,100,20,17
100,100,20,20
100,100,20,25
100,100,20,31
100,100,20,18
100,100,20,18
100,100,20,20
100,100,20,22
100,100,20,24
100,100,20,22
100,100,20,27
100,100,20,19
100,100,20,24
100,100,20,16
100,100,20,22
100,100,20,24
100,100,20,21
100,100,20,18
100,100,20,23
100,100,20,22
100,100,20,18
100,100,20,25
100,100,20,27
100,100,20,17
100,100,20,16
100,100,20,24
100,100,20,13
100,100,20,19
100,100,20,14
100,100,20,20
100,100,20,33
100,100,20,24
100,100,20,25
100,100,20,14
100,100,20,15
100,100,20,20
100,100,20,28
100,100,20,15
100,100,20,30
100,100,20,21
100,100,20,26
100,100,20,29
100,100,20,22
100,100,20,21
100,100,20,18
100,100,20,22
100,100,20,21
100,100,20,21
100,100,20,20
100,100,20,20
100,100,20,24
100,100,20,17
100,100,20,17
100,100,20,28
100,100,20,19
100,100,20,16
100,100,20,20
100,100,20,16
100,100,20,23
100,100,20,21
100,100,20,20
100,100,20,27
100,100,20,35
100,100,20,21
100,100,20,28
100,100,20,16
100,100,20,28
100,100,20,20
100,100,20,13
100,100,20,15
100,100,20,20
100,100,20,19
100,100,20,14
100,100,20,23
100,100,20,17
100,100,20,19
100,100,20,22
100,100,20,22
100,100,20,17
100,100,20,20
100,100,20,19
100,100,20,22
100,100,20,16
100,100,20,36
100,100,20,24
100,100,20,25
100,100,20,25
100,100,20,20
100,100,20,24
100,100,20,34
100,100,20,25
100,100,20,14
100,100,20,18
100,100,20,19
100,100,20,19
100,100,20,24
100,100,20,20
100,100,20,21
100,100,20,20
100,100,20,26
100,100,20,24
100,100,20,16
100,100,20,12
100,100,20,22
100,100,20,28
100,100,20,18
100,100,20,18
100,100,20,24
100,100,20,21
100,100,20,22
100,100,20,21
100,100,20,28
100,100,20,26
100,100,20,25
100,100,20,17
100,100,20,21
100,100,20,19
100,100,20,22
100,100,20,18
100,100,20,23
100,100,20,23
100,100,20,17
100,100,20,15
100,100,20,18
100,100,20,16
100,100,20,19
100,100,20,20
100,100,20,19
100,100,20,18
100,100,20,25
100,100,20,16
100,100,20,16
100,100,20,22
100,100,20,28
100,100,20,25
100,100,20,20
100,100,20,21
100,100,20,17
100,100,20,19
100,100,20,26
100,100,20,13
100,100,20,20
100,100,20,22
100,100,20,21
100,100,20,32
100,100,20,23
100,100,20,13
100,100,20,22
100,100,20,17
100,100,20,15
100,100,20,20
100,100,20,24
100,100,20,23
100,100,20,23
100,100,20,24
100,100,20,23
100,100,20,16
100,100,20,13
100,100,20,17
100,100,20,35
100,100,20,20
100,100,20,21
100,100,20,19
100,100,20,22
100,100,20,19
100,100,20,15
100,100,20,13
100,100,20,33
100,100,20,16
100,100,20,25
100,100,20,23
100,100,20,22
100,100,20,18
100,100,20,14
100,100,20,24
100,100,20,21
100,100,20,21
100,100,20,20
100,100,20,25
100,100,20,21
100,100,20,25
100,100,20,15
100,100,20,16
100,100,20,22
100,100,20,25
100,100,20,21
100,100,20,18
100,100,20,20
100,100,20,23
100,100,20,25
100,100,20,21
100,100,20,19
100,100,20,24
100,100,20,22
100,100,20,22
100,100,20,21
100,100,20,29
100,100,20,24
100,100,20,21
100,100,20,20
100,100,20,15
100,100,20,19
100,100,20,22
100,100,20,20
100,100,20,23
100,100,20,36
100,100,20,20
100,100,20,18
100,100,20,23
100,100,20,25
100,100,20,20
100,100,20,22
100,100,20,37
100,100,20,23
100,100,20,22
100,100,20,19
100,100,20,14
100,100,20,15
100,100,20,21
100,100,20,23
100,100,20,18
100,100,20,23
100,100,20,20
100,100,20,22
100,100,20,20
100,100,20,21
100,100,20,19
100,100,20,27
100,100,20,29
100,100,20,19
100,100,20,19
100,100,20,16
100,100,20,21
100,100,20,21
100,100,20,21
100,100,20,26
100,100,20,33
100,100,20,30
100,100,20,19
100,100,20,21
100,100,20,15
100,100,20,25
100,100,20,18
100,100,20,16
100,100,20,20
100,100,20,25
100,100,20,21
100,100,20,15
100,100,20,22
100,100,20,27
100,100,20,17
100,100,20,18
100,100,20,30
100,100,20,31
100,100,20,26
100,100,20,17
100,100,20,17
100,100,20,26
100,100,20,16
100,100,20,29
100,100,20,24
100,100,20,15
100,100,20,13
100,100,20,26
100,100,20,36
100,100,20,18
100,100,20,19
100,100,20,23
100,100,20,18
100,100,20,26
100,100,20,27
100,100,20,24
100,100,20,20
100,100,20,22
100,100,20,21
100,100,20,19
100,100,20,19
100,100,20,15
100,100,20,18
100,100,20,21
100,100,20,18
100,100,20,15
100,100,20,19
100,100,20,21
100,100,20,28
100,100,20,20
100,100,20,17
100,100,20,15
100,100,20,17
100,100,20,23
100,100,20,17
100,100,20,23
100,100,20,28
100,100,20,25
100,100,20,28
100,100,20,16
100,100,20,19
100,100,20,28
100,100,20,25
100,100,20,24
100,100,20,16
100,100,20,22
100,100,20,16
100,100,20,20
100,100,20,24
100,100,20,19
100,100,20,28
100,100,20,28
100,100,20,21
100,100,20,17
100,100,20,20
100,100,20,19
100,100,20,23
100,100,20,26
100,100,20,18
100,100,20,28
100,100,20,35
100,100,20,20
100,100,20,25
100,100,20,17
100,100,20,27
100,100,20,23
100,100,20,16
100,100,20,17
100,100,20,18
100,100,20,24
100,100,20,20
100,100,20,19
100,100,20,18
100,100,20,24
100,100,20,24
100,100,20,27
100,100,20,24
100,100,20,21
100,100,20,16
100,100,20,31
100,100,20,25
100,100,20,17
100,100,20,28
100,100,20,21
100,100,20,20
100,100,20,22
100,100,20,20
100,100,20,17
100,100,20,16
100,100,20,20
100,100,20,20
100,100,20,27
100,100,20,22
100,100,20,17
100,100,20,18
100,100,20,21
100,100,20,32
100,100,20,16
100,100,20,17
100,100,20,20
100,100,20,15
100,100,20,15
100,100,20,17
100,100,20,16
100,100,20,19
100,100,20,17
100,100,20,19
100,100,20,23
100,100,20,15
100,100,20,22
100,100,20,22
100,100,20,18
100,100,20,16
100,100,20,24
100,100,20,21
100,100,20,22
100,100,20,22
100,100,20,33
100,100,20,16
100,100,20,23
100,100,20,23
100,100,20,20
100,100,20,16
100,100,20,37
100,100,20,19
100,100,20,28
100,100,20,23
100,100,20,17
100,100,20,19
100,100,20,29
100,100,20,16
100,100,20,28
100,100,20,16
100,100,20,25
100,100,20,22
100,100,20,18
100,100,20,14
100,100,20,19
100,100,20,24
100,100,20,21
100,100,20,23
100,100,20,16
100,100,20,25
100,100,20,20
100,100,20,20
100,100,20,22
100,100,20,24
100,100,20,22
100,100,20,22
100,100,20,19
100,100,20,26
100,100,20,23
100,100,20,22
100,100,20,23
100,100,20,21
100,100,20,22
100,100,20,21
100,100,20,20
100,100,20,19
100,100,20,20
100,100,20,22
100,100,20,19
100,100,20,16
100,100,20,25
100,100,20,17
100,100,20,20
100,100,20,20
100,100,20,14
100,100,20,18
100,100,20,20
100,100,20,21
100,100,20,24
100,100,20,17
100,100,20,27
100,100,20,21
100,100,20,17
100,100,20,20
100,100,20,21
100,100,20,31
100,100,20,21
100,100,20,21
100,100,20,21
100,100,20,22
100,100,20,26
100,100,20,16
100,100,20,26
100,100,20,22
100,100,20,19
100,100,20,21
100,100,20,23
100,100,20,17
100,100,20,27
100,100,20,24
100,100,20,22
100,100,20,23
100,100,20,31
100,100,20,24
100,100,20,32
100,100,20,21
100,100,20,24
100,100,20,25
100,100,20,23
100,100,20,18
100,100,20,20
100,100,20,14
100,100,20,19
100,100,20,21
100,100,20,22
100,100,20,27
100,100,20,16
100,100,20,18
100,100,20,20
100,100,20,19
100,100,20,18
100,100,20,28
100,100,20,18
100,100,20,18
100,100,20,24
100,100,20,25
100,100,20,17
100,100,20,13
100,100,20,17
100,100,20,25
100,100,20,22
100,100,20,14
100,100,20,19
100,100,20,20
100,100,20,23
100,100,20,17
100,100,20,35
100,100,20,25
100,100,20,26
100,100,20,22
100,100,20,19
100,100,20,17
100,100,20,17
100,100,20,21
100,100,20,25
100,100,20,21
100,100,20,16
100,100,20,14
100,100,20,25
100,100,20,16
100,100,20,26
100,100,20,20
100,100,20,16
100,100,20,24
100,100,20,35
100,100,20,19
100,100,20,25
100,100,20,22
100,100,20,22
100,100,20,27
100,100,20,24
100,100,20,28
100,100,20,18
100,100,20,29
100,100,20,19
100,100,20,23
100,100,20,20
100,100,20,27
100,100,20,19
100,100,20,26
100,100,20,33
100,100,20,17
100,100,20,19
100,100,20,23
100,100,20,19
100,100,20,15
100,100,20,17
100,100,20,14
100,100,20,17
100,100,20,26
100,100,20,19
100,100,20,23
100,100,20,25
100,100,20,16
100,100,20,23
100,100,20,16
100,100,20,24
100,100,20,17
100,100,20,20
100,100,20,27
100,100,20,26
100,100,20,20
100,100,20,21
100,100,20,19
100,100,20,21
100,100,20,24
100,100,20,23
100,100,20,26
100,100,20,27
100,100,20,23
100,100,20,35
100,100,20,20
100,100,20,18
100,100,20,16
100,100,20,17
100,100,20,19
100,100,20,20
100,100,20,15
100,100,20,20
100,100,20,19
100,100,20,16
100,100,20,29
100,100,20,27
100,100,20,23
100,100,20,19
100,100,20,19
100,100,20,17
100,100,20,24
100,100,20,13
100,100,20,13
100,100,20,29
100,100,20,19
100,100,20,21
100,100,20,20
100,100,20,19
100,100,20,19
100,100,20,24
100,100,20,27
100,100,20,28
100,100,20,15
100,100,20,20
100,100,20,20
100,100,20,19
100,100,20,19
100,100,20,24
100,100,20,25
100,100,20,18
100,100,20,22
100,100,20,26
100,100,20,21
100,100,20,16
100,100,20,18
100,100,20,28
100,100,20,30
100,100,20,23
100,100,20,19
100,100,20,34
100,100,20,26
100,100,20,25
100,100,20,27
100,100,20,21
100,100,20,18
100,100,20,27
100,100,20,14
100,100,20,16
100,100,20,19
100,100,20,18
100,100,20,17
100,100,20,27
100,100,20,20
100,100,20,20
100,100,20,30
100,100,20,24
100,100,20,15
100,100,20,27
100,100,20,15
100,100,20,25
100,100,20,18
100,100,20,18
100,100,20,22
100,100,20,14
100,100,20,22
100,100,20,15
100,100,20,20
100,100,20,20
100,100,20,23
100,100,20,20
100,100,20,26
100,100,20,20
100,100,20,29
100,100,20,17
100,100,20,22
100,100,20,24
100,100,20,16
100,100,20,21
100,100,20,14
100,100,20,22
100,100,20,23
100,100,20,18
100,100,20,21
100,100,20,14
100,100,20,18
100,100,20,27
100,100,20,21
100,100,20,28
100,100,20,20
100,100,20,17
100,100,20,19
100,100,20,26
100,100,20,31
100,100,20,22
100,100,20,21
100,100,20,22
100,100,20,21
100,100,20,18
100,100,20,19
100,100,20,17
100,100,20,22
100,100,20,16
100,100,20,18
100,100,20,15
100,100,20,19
100,100,20,26
100,100,20,19
100,100,20,21
100,100,20,19
100,100,20,26
100,100,20,26
100,100,20,22
100,100,20,27
100,100,20,35
100,100,20,20
100,100,20,23
100,100,20,24
100,100,20,23
100,100,20,14
100,100,20,17
100,100,20,16
100,100,20,23
100,100,20,18
100,100,20,27
100,100,20,23
100,100,20,13
100,100,20,24
100,100,20,22
100,100,20,19
100,100,20,24
100,100,20,19
100,100,20,19
100,100,20,21
100,100,20,20
100,100,20,18
100,100,20,21
100,100,20,27
100,100,20,21
100,100,20,15
100,100,20,29
100,100,20,24
100,100,20,24
100,100,20,38
100,100,20,28
100,100,20,20
100,100,20,36
100,100,20,23
100,100,20,15
100,100,20,28
100,100,20,20
100,100,20,23
100,100,20,18
100,100,20,27
100,100,20,33
100,100,20,13
100,100,20,18
100,100,20,18
100,100,20,21
100,100,20,22
100,100,20,23
100,100,20,22
100,100,20,27
100,100,20,22
100,100,20,20
100,100,20,18
100,100,20,22
100,100,20,29
100,100,20,30
100,100,20,13
100,100,20,17
100,100,20,16
100,100,20,19
100,100,20,18
100,100,20,20
100,100,20,23
100,100,20,21
100,100,20,20
100,100,20,15
100,100,20,22
100,100,20,16
100,100,20,19
100,100,20,21
100,100,20,19
100,100,20,18
100,100,20,19
100,100,20,32
100,100,20,18
100,100,20,20
100,100,20,17
100,100,20,30
100,100,20,19
100,100,20,23
100,100,20,23
100,100,20,19
100,100,20,23
100,100,20,14
100,100,20,25
100,100,20,16
100,100,20,18
100,100,20,29
100,100,20,20
100,100,20,18
100,100,20,19
100,100,20,16
100,100,20,22
100,100,20,21
100,100,20,16
100,100,20,17
100,100,20,19
100,100,20,18
100,100,20,19
100,100,20,20
100,100,20,20
100,100,20,22
100,100,20,22
100,100,20,22
100,100,20,21
100,100,20,24
100,100,20,22
100,100,20,18
100,100,20,15
100,100,20,28
100,100,20,20
100,100,20,21
100,100,20,25
100,100,20,26
100,100,20,23
100,100,20,23
100,100,20,20
100,100,20,22
100,100,20,29
100,100,20,19
100,100,20,18
100,100,20,16
100,100,20,21
100,100,20,18
100,100,20,20
100,100,20,20
100,100,20,20
100,100,20,24
100,125,20,17
100,125,20,15
100,125,20,14
100,125,20,18
100,125,20,14
100,125,20,15
100,125,20,27
100,125,20,14
100,125,20,18
100,125,20,24
100,125,20,27
100,125,20,16
100,125,20,18
100,125,20,28
100,125,20,15
100,125,20,16
100,125,20,24
100,125,20,22
100,125,20,23
100,125,20,19
100,125,20,18
100,125,20,18
100,125,20,19
100,125,20,20
100,125,20,16
100,125,20,18
100,125,20,13
100,125,20,18
100,125,20,18
100,125,20,27
100,125,20,24
100,125,20,22
100,125,20,13
100,125,20,28
100,125,20,17
100,125,20,17
100,125,20,25
100,125,20,17
100,125,20,21
100,125,20,22
100,125,20,27
100,125,20,18
100,125,20,33
100,125,20,26
100,125,20,17
100,125,20,15
100,125,20,20
100,125,20,16
100,125,20,19
100,125,20,23
100,125,20,16
100,125,20,19
100,125,20,16
100,125,20,21
100,125,20,20
100,125,20,22
100,125,20,23
100,125,20,20
100,125,20,18
100,125,20,13
100,125,20,21
100,125,20,12
100,125,20,15
100,125,20,13
100,125,20,15
100,125,20,16
100,125,20,20
100,125,20,17
100,125,20,19
100,125,20,19
100,125,20,29
100,125,20,20
100,125,20,21
100,125,20,15
100,125,20,22
100,125,20,26
100,125,20,17
100,125,20,21
100,125,20,16
100,125,20,34
100,125,20,24
100,125,20,23
100,125,20,17
100,125,20,22
100,125,20,21
100,125,20,20
100,125,20,15
100,125,20,15
100,125,20,13
100,125,20,21
100,125,20,15
100,125,20,20
100,125,20,25
100,125,20,25
100,125,20,16
100,125,20,20
100,125,20,17
100,125,20,21
100,125,20,21
100,125,20,19
100,125,20,19
100,125,20,19
100,125,20,15
100,125,20,17
100,125,20,23
100,125,20,14
100,125,20,21
100,125,20,21
100,125,20,13
100,125,20,22
100,125,20,20
100,125,20,14
100,125,20,18
100,125,20,17
100,125,20,36
100,125,20,13
100,125,20,29
100,125,20,25
100,125,20,24
100,125,20,16
100,125,20,22
100,125,20,17
100,125,20,19
100,125,20,27
100,125,20,26
100,125,20,21
100,125,20,25
100,125,20,22
100,125,20,22
100,125,20,18
100,125,20,30
100,125,20,22
100,125,20,19
100,125,20,22
100,125,20,21
100,125,20,21
100,125,20,18
100,125,20,15
100,125,20,20
100,125,20,15
100,125,20,26
100,125,20,20
100,125,20,15
100,125,20,24
100,125,20,16
100,125,20,18
100,125,20,24
100,125,20,16
100,125,20,20
100,125,20,18
100,125,20,18
100,125,20,22
100,125,20,16
100,125,20,42
100,125,20,19
100,125,20,15
100,125,20,23
100,125,20,22
100,125,20,21
100,125,20,23
100,125,20,20
100,125,20,19
100,125,20,27
100,125,20,31
100,125,20,25
100,125,20,18
100,125,20,17
100,125,20,23
100,125,20,26
100,125,20,16
100,125,20,22
100,125,20,19
100,125,20,26
100,125,20,17
100,125,20,17
100,125,20,16
100,125,20,15
100,125,20,22
100,125,20,16
100,125,20,24
100,125,20,19
100,125,20,14
100,125,20,16
100,125,20,20
100,125,20,18
100,125,20,15
100,125,20,17
100,125,20,19
100,125,20,24
100,125,20,18
100,125,20,25
100,125,20,25
100,125,20,27
100,125,20,15
100,125,20,22
100,125,20,22
100,125,20,16
100,125,20,23
100,125,20,42
100,125,20,18
100,125,20,17
100,125,20,21
100,125,20,23
100,125,20,14
100,125,20,18
100,125,20,21
100,125,20,16
100,125,20,21
100,125,20,20
100,125,20,21
100,125,20,18
100,125,20,15
100,125,20,16
100,125,20,16
100,125,20,22
100,125,20,30
100,125,20,18
100,125,20,20
100,125,20,16
100,125,20,15
100,125,20,13
100,125,20,16
100,125,20,14
100,125,20,16
100,125,20,21
100,125,20,17
100,125,20,21
100,125,20,15
100,125,20,16
100,125,20,18
100,125,20,20
100,125,20,17
100,125,20,19
100,125,20,20
100,125,20,18
100,125,20,22
100,125,20,20
100,125,20,13
100,125,20,14
100,125,20,18
100,125,20,19
100,125,20,18
100,125,20,13
100,125,20,25
100,125,20,29
100,125,20,23
100,125,20,31
100,125,20,15
100,125,20,18
100,125,20,19
100,125,20,18
100,125,20,25
100,125,20,26
100,125,20,21
100,125,20,28
100,125,20,12
100,125,20,15
100,125,20,14
100,125,20,16
100,125,20,15
100,125,20,23
100,125,20,30
100,125,20,22
100,125,20,18
100,125,20,12
100,125,20,19
100,125,20,15
100,125,20,20
100,125,20,12
100,125,20,16
100,125,20,19
100,125,20,32
100,125,20,16
100,125,20,20
100,125,20,23
100,125,20,16
100,125,20,20
100,125,20,17
100,125,20,15
100,125,20,22
100,125,20,20
100,125,20,26
100,125,20,15
100,125,20,18
100,125,20,12
100,125,20,15
100,125,20,21
100,125,20,15
100,125,20,20
100,125,20,14
100,125,20,21
100,125,20,22
100,125,20,22
100,125,20,19
100,125,20,22
100,125,20,20
100,125,20,29
100,125,20,19
100,125,20,17
100,125,20,17
100,125,20,17
100,125,20,21
100,125,20,18
100,125,20,17
100,125,20,19
100,125,20,18
100,125,20,16
100,125,20,16
100,125,20,18
100,125,20,24
100,125,20,18
100,125,20,26
100,125,20,20
100,125,20,17
100,125,20,22
100,125,20,28
100,125,20,24
100,125,20,24
100,125,20,18
100,125,20,18
100,125,20,21
100,125,20,16
100,125,20,26
100,125,20,21
100,125,20,27
100,125,20,19
100,125,20,20
100,125,20,19
100,125,20,17
100,125,20,15
100,125,20,18
100,125,20,15
100,125,20,14
100,125,20,17
100,125,20,14
100,125,20,19
100,125,20,20
100,125,20,12
100,125,20,24
100,125,20,17
100,125,20,23
100,125,20,18
100,125,20,19
100,125,20,18
100,125,20,19
100,125,20,17
100,125,20,24
100,125,20,23
100,125,20,17
100,125,20,26
100,125,20,19
100,125,20,30
100,125,20,28
100,125,20,21
100,125,20,16
100,125,20,17
100,125,20,20
100,125,20,27
100,125,20,17
100,125,20,30
100,125,20,14
100,125,20,15
100,125,20,20
100,125,20,16
100,125,20,15
100,125,20,19
100,125,20,25
100,125,20,19
100,125,20,17
100,125,20,19
100,125,20,18
100,125,20,24
100,125,20,38
100,125,20,12
100,125,20,15
100,125,20,21
100,125,20,21
100,125,20,14
100,125,20,19
100,125,20,20
100,125,20,26
100,125,20,15
100,125,20,15
100,125,20,18
100,125,20,18
100,125,20,19
100,125,20,15
100,125,20,13
100,125,20,16
100,125,20,12
100,125,20,20
100,125,20,14
100,125,20,20
100,125,20,22
100,125,20,18
100,125,20,18
100,125,20,17
100,125,20,21
100,125,20,18
100,125,20,16
100,125,20,16
100,125,20,22
100,125,20,18
100,125,20,18
100,125,20,20
100,125,20,16
100,125,20,14
100,125,20,22
100,125,20,23
100,125,20,24
100,125,20,25
100,125,20,17
100,125,20,29
100,125,20,18
100,125,20,25
100,125,20,16
100,125,20,27
100,125,20,20
100,125,20,18
100,125,20,22
100,125,20,22
100,125,20,20
100,125,20,25
100,125,20,16
100,125,20,14
100,125,20,22
100,125,20,16
100,125,20,15
100,125,20,22
100,125,20,25
100,125,20,23
100,125,20,16
100,125,20,15
100,125,20,16
100,125,20,14
100,125,20,26
100,125,20,19
100,125,20,15
100,125,20,19
100,125,20,21
100,125,20,31
100,125,20,22
100,125,20,20
100,125,20,17
100,125,20,17
100,125,20,15
100,125,20,23
100,125,20,22
100,125,20,20
100,125,20,15
100,125,20,23
100,125,20,16
100,125,20,22
100,125,20,16
100,125,20,14
100,125,20,19
100,125,20,21
100,125,20,16
100,125,20,15
100,125,20,25
100,125,20,20
100,125,20,20
100,125,20,26
100,125,20,13
100,125,20,18
100,125,20,15
100,125,20,24
100,125,20,30
100,125,20,27
100,125,20,15
100,125,20,18
100,125,20,21
100,125,20,19
100,125,20,18
100,125,20,18
100,125,20,16
100,125,20,19
100,125,20,22
100,125,20,19
100,125,20,15
100,125,20,34
100,125,20,22
100,125,20,15
100,125,20,22
100,125,20,24
100,125,20,18
100,125,20,23
100,125,20,16
100,125,20,29
100,125,20,22
100,125,20,20
100,125,20,21
100,125,20,27
100,125,20,15
100,125,20,23
100,125,20,27
100,125,20,15
100,125,20,22
100,125,20,23
100,125,20,17
100,125,20,19
100,125,20,17
100,125,20,21
100,125,20,24
100,125,20,25
100,125,20,26
100,125,20,20
100,125,20,14
100,125,20,23
100,125,20,25
100,125,20,19
100,125,20,23
100,125,20,24
100,125,20,19
100,125,20,16
100,125,20,17
100,125,20,21
100,125,20,36
100,125,20,19
100,125,20,14
100,125,20,26
100,125,20,22
100,125,20,25
100,125,20,19
100,125,20,17
100,125,20,18
100,125,20,26
100,125,20,18
100,125,20,19
100,125,20,15
100,125,20,12
100,125,20,19
100,125,20,25
100,125,20,17
100,125,20,25
100,125,20,10
100,125,20,23
100,125,20,17
100,125,20,23
100,125,20,26
100,125,20,15
100,125,20,22
100,125,20,20
100,125,20,23
100,125,20,27
100,125,20,20
100,125,20,16
100,125,20,22
100,125,20,24
100,125,20,22
100,125,20,16
100,125,20,25
100,125,20,17
100,125,20,22
100,125,20,29
100,125,20,19
100,125,20,15
100,125,20,18
100,125,20,21
100,125,20,26
100,125,20,19
100,125,20,18
100,125,20,20
100,125,20,15
100,125,20,19
100,125,20,26
100,125,20,18
100,125,20,16
100,125,20,35
100,125,20,16
100,125,20,19
100,125,20,31
100,125,20,22
100,125,20,21
100,125,20,20
100,125,20,23
100,125,20,24
100,125,20,18
100,125,20,19
100,125,20,19
100,125,20,18
100,125,20,18
100,125,20,13
100,125,20,22
100,125,20,17
100,125,20,19
100,125,20,18
100,125,20,23
100,125,20,19
100,125,20,16
100,125,20,26
100,125,20,23
100,125,20,20
100,125,20,18
100,125,20,17
100,125,20,16
100,125,20,18
100,125,20,17
100,125,20,20
100,125,20,13
100,125,20,30
100,125,20,17
100,125,20,17
100,125,20,17
100,125,20,15
100,125,20,21
100,125,20,22
100,125,20,15
100,125,20,23
100,125,20,18
100,125,20,27
100,125,20,15
100,125,20,32
100,125,20,16
100,125,20,27
100,125,20,20
100,125,20,17
100,125,20,19
100,125,20,21
100,125,20,20
100,125,20,12
100,125,20,27
100,125,20,15
100,125,20,18
100,125,20,16
100,125,20,14
100,125,20,19
100,125,20,24
100,125,20,24
100,125,20,20
100,125,20,18
100,125,20,31
100,125,20,17
100,125,20,22
100,125,20,19
100,125,20,27
100,125,20,17
100,125,20,19
100,125,20,38
100,125,20,16
100,125,20,15
100,125,20,30
100,125,20,16
100,125,20,17
100,125,20,16
100,125,20,22
100,125,20,22
100,125,20,17
100,125,20,17
100,125,20,20
100,125,20,19
100,125,20,16
100,125,20,21
100,125,20,22
100,125,20,24
100,125,20,15
100,125,20,15
100,125,20,18
100,125,20,18
100,125,20,15
100,125,20,17
100,125,20,17
100,125,20,30
100,125,20,17
100,125,20,19
100,125,20,22
100,125,20,18
100,125,20,13
100,125,20,31
100,125,20,19
100,125,20,16
100,125,20,22
100,125,20,24
100,125,20,19
100,125,20,24
100,125,20,19
100,125,20,17
100,125,20,16
100,125,20,29
100,125,20,20
100,125,20,16
100,125,20,20
100,125,20,23
100,125,20,18
100,125,20,25
100,125,20,16
100,125,20,19
100,125,20,14
100,125,20,23
100,125,20,25
100,125,20,18
100,125,20,14
100,125,20,21
100,125,20,17
100,125,20,15
100,125,20,15
100,125,20,19
100,125,20,22
100,125,20,19
100,125,20,23
100,125,20,13
100,125,20,31
100,125,20,26
100,125,20,15
100,125,20,22
100,125,20,18
100,125,20,14
100,125,20,27
100,125,20,22
100,125,20,14
100,125,20,16
100,125,20,21
100,125,20,27
100,125,20,19
100,125,20,18
100,125,20,25
100,125,20,24
100,125,20,15
100,125,20,17
100,125,20,23
100,125,20,16
100,125,20,22
100,125,20,17
100,125,20,12
100,125,20,23
100,125,20,25
100,125,20,22
100,125,20,19
100,125,20,17
100,125,20,18
100,125,20,33
100,125,20,27
100,125,20,22
100,125,20,16
100,125,20,19
100,125,20,16
100,125,20,30
100,125,20,31
100,125,20,16
100,125,20,21
100,125,20,19
100,125,20,23
100,125,20,14
100,125,20,21
100,125,20,27
100,125,20,22
100,125,20,24
100,125,20,16
100,125,20,16
100,125,20,17
100,125,20,17
100,125,20,11
100,125,20,15
100,125,20,18
100,125,20,28
100,125,20,27
100,125,20,20
100,125,20,19
100,125,20,26
100,125,20,17
100,125,20,12
100,125,20,28
100,125,20,19
100,125,20,23
100,125,20,18
100,125,20,13
100,125,20,20
100,125,20,20
100,125,20,15
100,125,20,16
100,125,20,32
100,125,20,15
100,125,20,25
100,125,20,16
100,125,20,17
100,125,20,19
100,125,20,15
100,125,20,16
100,125,20,20
100,125,20,19
100,125,20,22
100,125,20,19
100,125,20,21
100,125,20,16
100,125,20,19
100,125,20,19
100,125,20,16
100,125,20,24
100,125,20,20
100,125,20,21
100,125,20,20
100,125,20,20
100,125,20,36
100,125,20,21
100,125,20,15
100,125,20,23
100,125,20,17
100,125,20,18
100,125,20,16
100,125,20,23
100,125,20,18
100,125,20,22
100,125,20,23
100,125,20,23
100,125,20,14
100,125,20,22
100,125,20,13
100,125,20,19
100,125,20,19
100,125,20,17
100,125,20,18
100,125,20,24
100,125,20,24
100,125,20,27
100,125,20,13
100,125,20,16
100,125,20,19
100,125,20,23
100,125,20,22
100,125,20,15
100,125,20,15
100,125,20,18
100,125,20,27
100,125,20,16
100,125,20,31
100,125,20,22
100,125,20,16
100,125,20,28
100,125,20,17
100,125,20,25
100,125,20,20
